ID_Transaccion;Fecha_Venta;Region;Asesor_Venta;Producto;Monto_Venta;Dias_Mora
02579;16/12/2024;Este;ANA LOPEZ;Microcredito;29443000;0
02580;02/02/2024;Norte;lucia fernandez;Credito Libranza;1314000;0
02581;03/09/2023;Centro;  MIGUEL ANGEL  ;Seguro Vida;43325000;0
02582;24/07/2024;Sur;  Juan Perez  ;CDT;38502000;0
02583;13/08/2023;Sur;  MIGUEL ANGEL  ;Tarjeta Gold;47602000;0
02584;10/10/2023;Oeste;DIANA  PATRICIA;Tarjeta Gold;46682000;0
02585;22/09/2023;Oeste;  Ana Lopez  ;Seguro Vida;7477000;70
02586;21/05/2024;Centro;Maria Gomez;Microcredito;46699000;99
02587;07/05/2023;Oeste;ANA LOPEZ;Credito Libranza;9447000;0
02588;23/02/2023;Centro;Ana Lopez;CDT;41294000;98
02589;08/12/2024;Norte;Maria Gomez;CDT;47566000;52
02590;01/05/2023;Norte;  SOFIA RAMIREZ  ;Tarjeta Gold;6249000;0
02591;03/02/2024;Centro;Ana Lopez;Credito Libranza;43464000;0
02592;08/04/2023;Este;  Ana Lopez  ;CDT;13253000;0
02593;24/04/2023;Norte;  MIGUEL ANGEL  ;Tarjeta Gold;4507000;0
02594;19-Jul-2023;Centro;MARIA GOMEZ;Tarjeta Gold;16492000;0
02595;20/01/2024;Sur;Diana  Patricia;Tarjeta Gold;5668000;0
02596;03/09/2023;Oeste;  lucia fernandez  ;Credito Libranza;23843000;38
02597;05/10/2023;Sur;carlos ruiz;Credito Libranza;43118000;0
02598;09/08/2024;Oeste;Ana Lopez;Tarjeta Gold;13126000;26
02599;08/01/2023;Sur;ANA LOPEZ;Seguro Vida;42595000;31
02600;24/10/2023;Norte;carlos ruiz;Tarjeta Gold;15054000;36
02601;28/09/2024;Sur;SOFIA RAMIREZ;Tarjeta Gold;49490000;0
02602;08-Jul-2023;Centro;  MIGUEL ANGEL  ;Credito Libranza;8086000;0
02603;15/07/2024;Norte;ana lopez;Credito Libranza;43032000;0
02604;10/08/2023;Centro;  lucia fernandez  ;CDT;23437000;19
02605;22/06/2023;Este;  Pedro Gil  ;CDT;18947000;0
02606;12/01/2024;Este;LUIS TORRES;Seguro Vida;17913000;0
02607;03-Jun-2024;Sur;  Carlos Ruiz  ;Microcredito;39171000;8
02608;07-May-2024;Oeste;juan perez;Seguro Vida;27235000;0
02609;20/10/2024;Oeste;pedro gil;Microcredito;43854000;0
02610;03/01/2024;Norte;LUIS TORRES;Tarjeta Gold;17915000;16
02611;23-Jan-2023;Oeste;  MIGUEL ANGEL  ;Tarjeta Gold;16746000;8
02612;02/04/2023;Oeste;ana lopez;CDT;10941000;0
02613;08/02/2024;Este;Diana  Patricia;Tarjeta Gold;25526000;0
02614;14/08/2023;Norte;LUCIA FERNANDEZ;Seguro Vida;16949000;31
02615;17/05/2023;Sur;  SOFIA RAMIREZ  ;Microcredito;26607000;0
02616;23/03/2023;Norte;SOFIA RAMIREZ;CDT;2908000;0
02617;08/08/2023;Sur;LUCIA FERNANDEZ;Tarjeta Gold;8583000;0
02618;25-Feb-2023;Norte;DIANA  PATRICIA;Microcredito;34932000;0
02619;22/07/2023;Este;  Juan Perez  ;Seguro Vida;12637000;0
02620;24/06/2024;Sur;pedro gil;Microcredito;40088000;0
02621;30/09/2023;Sur;MARIA GOMEZ;CDT;33680000;0
02622;01/12/2023;Este;ana lopez;Seguro Vida;7130000;0
02623;24/06/2023;Oeste;Maria Gomez;Tarjeta Gold;33646000;56
02624;24/10/2024;Centro;Carlos Ruiz;Credito Libranza;1840000;0
02625;30/01/2024;Norte;Ana Lopez;CDT;5867000;0
02626;09/02/2024;Oeste;pedro gil;Seguro Vida;29451000;90
02627;10/02/2024;Oeste;SOFIA RAMIREZ;Tarjeta Gold;32202000;0
02628;07/12/2023;Sur;  miguel angel  ;Microcredito;45537000;0
02629;17/09/2023;Oeste;Pedro Gil;Microcredito;26947000;0
02630;13/10/2023;Sur;carlos ruiz;Seguro Vida;2852000;67
02631;17/05/2023;Oeste;Carlos Ruiz;Tarjeta Gold;9955000;77
02632;21/12/2023;Sur;JUAN PEREZ;Seguro Vida;46373000;88
02633;16/06/2024;Centro;ana lopez;Credito Libranza;4482000;28
02634;06/08/2024;Este;  LUIS TORRES  ;Microcredito;31045000;0
02635;27/03/2024;Oeste;MARIA GOMEZ;Seguro Vida;37379000;0
02636;04/08/2024;Centro;JUAN PEREZ;Microcredito;42728000;6
02637;14/03/2024;Este;luis torres;Microcredito;14459000;63
02638;01/04/2023;Este;Pedro Gil;Tarjeta Gold;42134000;12
02639;14/01/2023;Centro;Pedro Gil;Credito Libranza;24296000;0
02640;07/01/2024;Oeste;LUIS TORRES;Seguro Vida;7083000;0
02641;28-Jun-2024;Sur;Diana  Patricia;CDT;36352000;58
02642;07/06/2023;Este;  MIGUEL ANGEL  ;Credito Libranza;2355000;26
02643;27/12/2023;Oeste;MARIA GOMEZ;Tarjeta Gold;40907000;0
02644;10/05/2024;Sur;  Carlos Ruiz  ;Credito Libranza;24979000;67
02645;28/04/2024;Centro;lucia fernandez;Tarjeta Gold;33221000;50
02646;11/01/2023;Sur;Diana  Patricia;Seguro Vida;11691000;0
02647;24/01/2023;Oeste;lucia fernandez;CDT;29308000;0
02648;03/12/2024;Este;MARIA GOMEZ;Seguro Vida;33902000;0
02649;01/01/2023;Sur;Carlos Ruiz;Credito Libranza;28290000;0
02650;20-Nov-2023;Centro;diana  patricia;CDT;38943000;0
02651;26-Apr-2023;Centro;    MIGUEL ANGEL    ;Credito Libranza;37131000;0
02652;27/07/2024;Sur;lucia fernandez;Credito Libranza;30688000;22
02653;04/01/2024;Sur;juan perez;Microcredito;13901000;37
02654;24/10/2024;Centro;  Pedro Gil  ;Credito Libranza;42938000;0
02655;20/11/2024;Centro;LUCIA FERNANDEZ;CDT;14304000;0
02656;24-Oct-2024;Sur;Diana  Patricia;Seguro Vida;13499000;0
02657;24-Feb-2023;Oeste;  MIGUEL ANGEL  ;Tarjeta Gold;37993000;0
02658;18/03/2024;Sur;  MIGUEL ANGEL  ;Credito Libranza;26689000;0
02659;13/11/2023;Centro;PEDRO GIL;Seguro Vida;42782000;35
02660;28/06/2023;Este;lucia fernandez;Credito Libranza;41930000;0
02661;14/10/2024;Norte;carlos ruiz;Tarjeta Gold;22615000;0
02662;03/05/2023;Centro;SOFIA RAMIREZ;CDT;30018000;57
02663;24/10/2023;Norte;Maria Gomez;CDT;44996000;5
02664;27/11/2023;Sur;luis torres;Tarjeta Gold;36878000;22
02665;16/08/2024;Este;  Pedro Gil  ;Seguro Vida;38498000;15
02666;31/01/2023;Oeste;ana lopez;Credito Libranza;13742000;0
02667;21/07/2023;Sur;pedro gil;Seguro Vida;38544000;72
02668;09/06/2024;Norte;PEDRO GIL;CDT;19735000;34
02669;16/11/2024;Oeste;SOFIA RAMIREZ;CDT;34899000;0
02670;12/10/2024;Centro;maria gomez;Tarjeta Gold;22863000;0
02671;06/07/2023;Oeste;Pedro Gil;Seguro Vida;13864000;0
02672;19/01/2023;Centro;DIANA  PATRICIA;Seguro Vida;37682000;54
02673;21/02/2024;Norte;  LUIS TORRES  ;CDT;49668000;0
02674;01/12/2023;Oeste;Carlos Ruiz;Tarjeta Gold;8256000;34
02675;01/11/2023;Norte;LUIS TORRES;CDT;46305000;0
02676;23/09/2023;Centro;  miguel angel  ;Tarjeta Gold;44214000;37
02677;05/11/2024;Oeste;Pedro Gil;CDT;25628000;67
02678;17-Sep-2024;Este;maria gomez;CDT;20475000;36
02679;14/02/2024;Este;  Juan Perez  ;CDT;27913000;102
02680;21/10/2024;Sur;Diana  Patricia;CDT;1783000;0
02681;10/06/2023;Centro;juan perez;CDT;25572000;0
02682;31/10/2024;Sur;Ana Lopez;CDT;21173000;0
02683;23/11/2023;Este;Carlos Ruiz;Credito Libranza;33613000;0
02684;08-Dec-2023;Oeste;SOFIA RAMIREZ;Seguro Vida;5510000;0
02685;05-Dec-2024;Sur;  MIGUEL ANGEL  ;Seguro Vida;8316000;70
02686;21/10/2024;Este;CARLOS RUIZ;CDT;30181000;0
02687;10/10/2024;Centro;PEDRO GIL;Seguro Vida;11397000;0
02688;26/11/2023;Sur;  LUIS TORRES  ;CDT;16729000;0
02689;28/09/2024;Sur;Pedro Gil;Seguro Vida;2383000;0
02690;10/06/2023;Sur;DIANA  PATRICIA;Microcredito;34487000;0
02691;24/06/2023;Sur;CARLOS RUIZ;Seguro Vida;46520000;0
02692;12-Oct-2024;Sur;Maria Gomez;Tarjeta Gold;13795000;0
02693;04-Oct-2023;Norte;Juan Perez;CDT;26587000;0
02694;09/10/2024;Oeste;  lucia fernandez  ;CDT;43588000;98
02695;05/04/2024;Norte;DIANA  PATRICIA;Seguro Vida;13083000;0
02696;19/05/2024;Sur;  Juan Perez  ;Seguro Vida;44823000;102
02697;25/09/2023;Oeste;lucia fernandez;Tarjeta Gold;43314000;0
02698;25/11/2024;Oeste;MARIA GOMEZ;Seguro Vida;24394000;0
02699;10/12/2023;Centro;Carlos Ruiz;Credito Libranza;41926000;73
02700;15/08/2024;Centro;  MIGUEL ANGEL  ;CDT;41289000;41
02701;01/06/2024;Oeste;  MIGUEL ANGEL  ;Credito Libranza;40578000;105
02702;03/06/2023;Sur;LUCIA FERNANDEZ;Microcredito;21654000;0
02703;25/03/2024;Oeste;maria gomez;Microcredito;41284000;0
02704;18/08/2024;Sur;  lucia fernandez  ;Tarjeta Gold;4598000;0
02705;10/10/2024;Centro;Carlos Ruiz;Seguro Vida;8217000;0
02706;07/01/2023;Oeste;juan perez;Seguro Vida;47344000;0
02707;16/03/2023;Oeste;sofia ramirez;Credito Libranza;34356000;0
02708;17/08/2023;Oeste;LUCIA FERNANDEZ;Credito Libranza;36525000;0
02709;20/03/2023;Sur;  Diana  Patricia  ;Microcredito;6543000;34
02710;24/09/2023;Sur;JUAN PEREZ;Seguro Vida;4368000;0
02711;15/02/2024;Este;Ana Lopez;Seguro Vida;15895000;0
02712;10/03/2024;Oeste;  miguel angel  ;Credito Libranza;44693000;0
02713;27/05/2023;Este;  Ana Lopez  ;CDT;48332000;0
02714;08/11/2023;Oeste;Diana  Patricia;Tarjeta Gold;35250000;0
02715;15/03/2023;Este;  Carlos Ruiz  ;Tarjeta Gold;12872000;31
02716;24/03/2024;Centro;  lucia fernandez  ;Seguro Vida;39814000;0
02717;09/12/2024;Oeste;ana lopez;Seguro Vida;18786000;0
02718;25/08/2023;Este;Carlos Ruiz;Seguro Vida;4219000;0
02719;10/04/2024;Este;  Juan Perez  ;Tarjeta Gold;32983000;42
02720;07-Oct-2024;Sur;luis torres;Tarjeta Gold;22884000;33
02721;27/06/2023;Centro;  MIGUEL ANGEL  ;CDT;26504000;0
02722;05-Apr-2024;Norte;Ana Lopez;CDT;29057000;40
02723;12/07/2023;Norte;Juan Perez;Seguro Vida;19901000;0
02724;01/05/2023;Centro;Maria Gomez;CDT;37785000;0
02725;14/04/2024;Sur;juan perez;Microcredito;11803000;0
02726;08/06/2023;Este;Juan Perez;Credito Libranza;1264000;0
02727;29/10/2023;Oeste;  Juan Perez  ;CDT;13626000;48
02728;06/12/2024;Sur;PEDRO GIL;Credito Libranza;41651000;0
02729;27/03/2024;Norte;LUCIA FERNANDEZ;CDT;30005000;99
02730;04/02/2023;Norte;ana lopez;Microcredito;4486000;0
02731;25/02/2024;Norte;lucia fernandez;Seguro Vida;22002000;0
02732;14/10/2023;Oeste;juan perez;Microcredito;32829000;0
02733;08/05/2024;Norte;JUAN PEREZ;Credito Libranza;19135000;0
02734;11/11/2024;Centro;CARLOS RUIZ;Credito Libranza;49888000;62
02735;01/01/2024;Este;ana lopez;Credito Libranza;49798000;0
02736;13/04/2023;Oeste;  Diana  Patricia  ;Seguro Vida;8982000;6
02737;01/10/2023;Oeste;  MIGUEL ANGEL  ;CDT;38932000;0
02738;05/07/2024;Este;Pedro Gil;Tarjeta Gold;5127000;0
02739;10/03/2023;Norte;  MIGUEL ANGEL  ;Tarjeta Gold;43353000;0
02740;05/05/2023;Centro;  Ana Lopez  ;Seguro Vida;12929000;0
02741;27-Feb-2023;Norte;LUIS TORRES;Microcredito;18170000;0
02742;08/06/2023;Oeste;Juan Perez;Microcredito;42901000;0
02743;16/05/2024;Centro;  SOFIA RAMIREZ  ;CDT;34063000;0
02744;02/07/2024;Sur;ANA LOPEZ;Credito Libranza;17102000;0
02745;18/06/2023;Este;Diana  Patricia;Tarjeta Gold;46881000;0
02746;05/06/2024;Oeste;PEDRO GIL;Tarjeta Gold;35576000;12
02747;29-Jul-2023;Sur;pedro gil;Tarjeta Gold;41739000;0
02748;22/11/2023;Este;lucia fernandez;Credito Libranza;39929000;64
02749;18/01/2024;Centro;  MIGUEL ANGEL  ;Seguro Vida;40710000;0
02750;08/12/2023;Este;  Juan Perez  ;Seguro Vida;24181000;0
02751;13/11/2023;Oeste;juan perez;CDT;33137000;100
02752;24/05/2024;Sur;LUIS TORRES;Tarjeta Gold;8243000;0
02753;10/11/2024;Oeste;  Ana Lopez  ;Microcredito;28049000;0
02754;03/06/2024;Este;lucia fernandez;Microcredito;26207000;114
02755;02/12/2023;Centro;  Carlos Ruiz  ;Microcredito;10690000;0
02756;10/03/2023;Centro;PEDRO GIL;Microcredito;33752000;25
02757;19/09/2023;Este;ANA LOPEZ;Credito Libranza;36969000;0
02758;26/08/2023;Norte;Carlos Ruiz;CDT;47515000;71
02759;27-May-2023;Norte;  Pedro Gil  ;Seguro Vida;37464000;103
02760;02/12/2024;Sur;luis torres;Microcredito;46947000;0
02761;14/12/2024;Centro;JUAN PEREZ;Credito Libranza;42926000;59
02762;04/05/2023;Este;Maria Gomez;Tarjeta Gold;45140000;0
02763;21/03/2024;Oeste;JUAN PEREZ;Credito Libranza;9946000;0
02764;03/08/2023;Sur;carlos ruiz;CDT;47377000;0
02765;26/01/2024;Oeste;diana  patricia;Tarjeta Gold;34541000;0
02766;05/06/2024;Oeste;  miguel angel  ;Credito Libranza;29191000;0
02767;31/03/2024;Oeste;DIANA  PATRICIA;CDT;2300000;0
02768;19/06/2023;Este;diana  patricia;CDT;22334000;0
02769;25/11/2023;Centro;SOFIA RAMIREZ;Credito Libranza;5053000;0
02770;28/12/2024;Este;Maria Gomez;Microcredito;8542000;0
02771;10/03/2023;Centro;  Juan Perez  ;Tarjeta Gold;45650000;0
02772;11/07/2023;Este;Pedro Gil;Seguro Vida;3464000;0
02773;21/11/2023;Centro;Diana  Patricia;CDT;37647000;0
02774;18/02/2023;Norte;  lucia fernandez  ;Microcredito;9854000;0
02775;29/05/2024;Oeste;juan perez;Credito Libranza;18585000;35
02776;13/01/2023;Sur;Maria Gomez;CDT;38420000;0
02777;13/04/2024;Sur;Carlos Ruiz;CDT;13291000;0
02778;11/12/2023;Oeste;ana lopez;Seguro Vida;3791000;42
02779;10/02/2024;Oeste;LUIS TORRES;Credito Libranza;27795000;0
02780;23/12/2024;Este;LUCIA FERNANDEZ;Tarjeta Gold;35305000;104
02781;26/05/2024;Sur;  MIGUEL ANGEL  ;Seguro Vida;28719000;0
02782;26/01/2023;Centro;    MIGUEL ANGEL    ;Seguro Vida;5164000;0
02783;27/02/2024;Norte;MARIA GOMEZ;Microcredito;13853000;0
02784;30/06/2023;Este;Diana  Patricia;Microcredito;600000;104
02785;10/03/2024;Este;Diana  Patricia;Tarjeta Gold;27152000;0
02786;17-Aug-2023;Centro;CARLOS RUIZ;Microcredito;35397000;113
02787;14/08/2023;Centro;SOFIA RAMIREZ;Credito Libranza;30879000;44
02788;13/10/2024;Norte;Maria Gomez;Microcredito;30880000;3
02789;28/11/2023;Oeste;MARIA GOMEZ;Microcredito;29193000;0
02790;24/02/2023;Sur;Maria Gomez;Tarjeta Gold;45656000;38
02791;06/12/2024;Norte;DIANA  PATRICIA;Tarjeta Gold;13125000;60
02792;26/11/2024;Norte;Maria Gomez;Seguro Vida;21672000;0
02793;28/04/2023;Norte;Ana Lopez;Seguro Vida;3883000;0
02794;10/01/2023;Norte;CARLOS RUIZ;Tarjeta Gold;12380000;0
02795;30/06/2023;Norte;pedro gil;Tarjeta Gold;19089000;0
02796;30/11/2023;Sur;  MIGUEL ANGEL  ;CDT;39745000;0
02797;21/06/2024;Norte;lucia fernandez;CDT;1815000;0
02798;02/06/2023;Sur;CARLOS RUIZ;Credito Libranza;28351000;0
02799;05/06/2023;Este;Carlos Ruiz;Seguro Vida;26860000;0
02800;17/04/2023;Oeste;luis torres;CDT;24932000;80
02801;22/10/2024;Oeste;PEDRO GIL;Seguro Vida;48731000;0
02802;16-Sep-2024;Norte;ANA LOPEZ;CDT;28503000;0
02803;25/01/2023;Norte;maria gomez;Tarjeta Gold;31914000;9
02804;25/04/2023;Oeste;lucia fernandez;CDT;3549000;0
02805;09-Dec-2024;Norte;ANA LOPEZ;Credito Libranza;13234000;0
02806;04/07/2024;Este;  MIGUEL ANGEL  ;CDT;33784000;0
02807;06/12/2023;Sur;  MIGUEL ANGEL  ;Credito Libranza;15723000;0
02808;21/02/2024;Oeste;Diana  Patricia;Tarjeta Gold;1240000;0
02809;15/01/2023;Sur;SOFIA RAMIREZ;Microcredito;48577000;0
02810;18/09/2024;Sur;SOFIA RAMIREZ;CDT;46527000;0
02811;23/08/2023;Centro;Maria Gomez;Microcredito;47713000;0
02812;25-Mar-2024;Oeste;Pedro Gil;Seguro Vida;711000;0
02813;13/12/2023;Sur;ana lopez;Microcredito;3305000;103
02814;14/04/2024;Centro;luis torres;Tarjeta Gold;43030000;34
02815;06/11/2023;Sur;SOFIA RAMIREZ;Seguro Vida;39875000;0
02816;05/09/2023;Norte;DIANA  PATRICIA;Tarjeta Gold;13656000;71
02817;04/04/2023;Centro;ana lopez;Seguro Vida;29162000;0
02818;25/01/2024;Oeste;SOFIA RAMIREZ;Tarjeta Gold;15256000;0
02819;06/03/2024;Centro;maria gomez;Tarjeta Gold;40614000;0
02820;25/02/2023;Oeste;  MIGUEL ANGEL  ;Tarjeta Gold;1635000;0
02821;22/01/2023;Sur;Carlos Ruiz;Tarjeta Gold;17623000;0
02822;23/06/2024;Norte;PEDRO GIL;Seguro Vida;32651000;0
02823;02/03/2023;Oeste;ana lopez;Seguro Vida;9172000;0
02824;27/07/2023;Centro;MARIA GOMEZ;Microcredito;34147000;0
02825;25/05/2023;Sur;  Juan Perez  ;CDT;8903000;0
02826;25/08/2024;Sur;LUIS TORRES;Credito Libranza;28364000;0
02827;03/01/2024;Este;  Carlos Ruiz  ;Microcredito;3605000;0
02828;24-Jun-2024;Sur;SOFIA RAMIREZ;Microcredito;45488000;10
02829;03/09/2023;Este;  Carlos Ruiz  ;Tarjeta Gold;15407000;94
02830;26/05/2024;Centro;lucia fernandez;Seguro Vida;20653000;0
02831;01/11/2024;Este;luis torres;Credito Libranza;35740000;0
02832;19/08/2023;Este;Carlos Ruiz;Credito Libranza;18230000;0
02833;16/02/2024;Sur;  miguel angel  ;Seguro Vida;36653000;0
02834;18/03/2024;Norte;LUIS TORRES;Seguro Vida;34268000;65
02835;24/03/2024;Oeste;  MIGUEL ANGEL  ;Microcredito;31270000;20
02836;13/04/2023;Sur;lucia fernandez;Microcredito;17791000;112
02837;20/11/2023;Sur;  MIGUEL ANGEL  ;CDT;28776000;0
02838;31/01/2023;Este;maria gomez;Microcredito;38522000;0
02839;30/08/2023;Norte;lucia fernandez;Microcredito;42933000;84
02840;04/03/2024;Centro;  Diana  Patricia  ;CDT;37456000;0
02841;22/11/2024;Norte;ANA LOPEZ;Microcredito;47941000;0
02842;14/11/2023;Norte;Diana  Patricia;Tarjeta Gold;21518000;0
02843;09/01/2024;Norte;LUCIA FERNANDEZ;Seguro Vida;21899000;104
02844;20/03/2024;Sur;lucia fernandez;Seguro Vida;14995000;0
02845;18/02/2024;Centro;Diana  Patricia;Tarjeta Gold;13863000;0
02846;11/11/2023;Sur;maria gomez;Tarjeta Gold;43292000;0
02847;20/04/2024;Norte;DIANA  PATRICIA;Tarjeta Gold;49672000;0
02848;30/08/2024;Norte;LUCIA FERNANDEZ;Seguro Vida;16824000;0
02849;27/06/2023;Este;Ana Lopez;CDT;4917000;0
02850;05/08/2024;Oeste;LUCIA FERNANDEZ;CDT;27525000;0
02851;01/03/2023;Centro;  Diana  Patricia  ;Credito Libranza;29895000;0
02852;08/06/2023;Sur;Pedro Gil;Credito Libranza;40699000;0
02853;25/08/2024;Centro;lucia fernandez;Seguro Vida;20154000;0
02854;15/02/2024;Este;  Diana  Patricia  ;Credito Libranza;23742000;0
02855;12/04/2024;Norte;  miguel angel  ;Credito Libranza;37098000;0
02856;29/03/2023;Centro;maria gomez;Credito Libranza;32709000;0
02857;03/04/2024;Este;carlos ruiz;Seguro Vida;18090000;0
02858;10/06/2024;Centro;LUIS TORRES;CDT;43163000;0
02859;19/02/2024;Sur;lucia fernandez;Microcredito;36145000;30
02860;26/04/2023;Norte;LUIS TORRES;Credito Libranza;24324000;39
02861;26/08/2023;Centro;luis torres;Microcredito;34959000;56
02862;19/06/2023;Norte;  lucia fernandez  ;CDT;32011000;0
02863;30/05/2023;Este;  LUIS TORRES  ;Seguro Vida;16821000;100
02864;05-Oct-2024;Sur;Pedro Gil;CDT;44152000;108
02865;08/02/2023;Centro;  Pedro Gil  ;Tarjeta Gold;25180000;0
02866;10/04/2024;Norte;PEDRO GIL;Credito Libranza;43059000;0
02867;23/06/2023;Centro;JUAN PEREZ;Credito Libranza;42535000;0
02868;19/05/2024;Oeste;JUAN PEREZ;Microcredito;20277000;0
02869;16/08/2024;Este;Juan Perez;Credito Libranza;29044000;0
02870;13/02/2023;Centro;Maria Gomez;Credito Libranza;17970000;33
02871;12/04/2023;Norte;  Diana  Patricia  ;CDT;27690000;0
02872;05/02/2023;Oeste;Maria Gomez;Seguro Vida;12510000;0
02873;31/01/2024;Oeste;Diana  Patricia;Seguro Vida;20579000;109
02874;08/01/2023;Este;  MIGUEL ANGEL  ;Tarjeta Gold;32565000;0
02875;01/02/2024;Oeste;Pedro Gil;Tarjeta Gold;17339000;0
02876;17/10/2023;Norte;Juan Perez;Credito Libranza;4189000;100
02877;08/03/2024;Centro;ANA LOPEZ;Tarjeta Gold;30769000;0
02878;30/09/2024;Sur;luis torres;Seguro Vida;25341000;117
02879;27/08/2024;Norte;SOFIA RAMIREZ;Tarjeta Gold;1141000;0
02880;05/06/2024;Norte;Pedro Gil;CDT;41069000;0
02881;01/12/2024;Sur;Maria Gomez;Credito Libranza;5219000;61
02882;25/02/2024;Norte;MARIA GOMEZ;Seguro Vida;3340000;0
02883;24-Dec-2023;Oeste;luis torres;Credito Libranza;37638000;0
02884;27/11/2024;Norte;PEDRO GIL;Seguro Vida;41919000;0
02885;24/08/2024;Centro;Maria Gomez;Seguro Vida;541000;0
02886;14/02/2024;Sur;  SOFIA RAMIREZ  ;Tarjeta Gold;3407000;89
02887;12/07/2023;Este;  Diana  Patricia  ;Tarjeta Gold;26338000;0
02888;25/02/2023;Norte;SOFIA RAMIREZ;Tarjeta Gold;3692000;0
02889;05/07/2023;Este;luis torres;Tarjeta Gold;11845000;0
02890;18/11/2024;Norte;SOFIA RAMIREZ;Microcredito;25649000;0
02891;06/06/2023;Centro;  Juan Perez  ;Seguro Vida;28647000;102
02892;12/06/2024;Este;  lucia fernandez  ;Credito Libranza;34641000;0
02893;06/05/2024;Este;SOFIA RAMIREZ;Seguro Vida;32975000;61
02894;07-Aug-2024;Este;ana lopez;Microcredito;47948000;0
02895;25/05/2024;Oeste;lucia fernandez;Microcredito;28434000;104
02896;05/01/2023;Norte;Carlos Ruiz;Seguro Vida;23161000;24
02897;28/06/2023;Este;sofia ramirez;Tarjeta Gold;49708000;0
02898;11/09/2024;Centro;luis torres;Microcredito;35881000;0
02899;07/11/2023;Centro;Diana  Patricia;Tarjeta Gold;24311000;0
02900;07/03/2023;Este;  MIGUEL ANGEL  ;Microcredito;19946000;0
02901;03/11/2024;Centro;LUCIA FERNANDEZ;Tarjeta Gold;4334000;0
02902;09/04/2023;Este;  Diana  Patricia  ;Tarjeta Gold;31459000;0
02903;03-Jun-2023;Este;  Carlos Ruiz  ;Credito Libranza;24873000;0
02904;04/02/2023;Oeste;Juan Perez;CDT;25393000;0
02905;23/04/2024;Oeste;  MIGUEL ANGEL  ;Tarjeta Gold;18988000;84
02906;30/08/2023;Centro;PEDRO GIL;Seguro Vida;38170000;0
02907;21/08/2024;Centro;  MIGUEL ANGEL  ;CDT;46310000;85
02908;14/03/2024;Oeste;Maria Gomez;Seguro Vida;34879000;0
02909;24/09/2023;Norte;lucia fernandez;Tarjeta Gold;36214000;0
02910;25/12/2023;Oeste;MARIA GOMEZ;Microcredito;13023000;0
02911;28/05/2024;Este;CARLOS RUIZ;Microcredito;1799000;0
02912;21/10/2023;Sur;  MIGUEL ANGEL  ;Seguro Vida;26920000;0
02913;18/01/2024;Este;CARLOS RUIZ;Tarjeta Gold;19468000;65
02914;09/02/2023;Sur;LUCIA FERNANDEZ;CDT;13873000;0
02915;08/01/2023;Norte;LUIS TORRES;Seguro Vida;10334000;72
02916;14/12/2024;Centro;SOFIA RAMIREZ;CDT;4889000;0
02917;28/11/2024;Norte;ana lopez;Tarjeta Gold;39486000;28
02918;28/03/2024;Oeste;  lucia fernandez  ;Seguro Vida;5985000;0
02919;14/02/2024;Sur;Carlos Ruiz;Microcredito;17788000;57
02920;04/12/2024;Norte;PEDRO GIL;Credito Libranza;13600000;94
02921;05/09/2024;Norte;carlos ruiz;Tarjeta Gold;32791000;0
02922;24/05/2024;Norte;  Ana Lopez  ;Microcredito;34257000;0
02923;06/05/2024;Oeste;PEDRO GIL;Seguro Vida;5703000;0
02924;06/03/2023;Oeste;  Diana  Patricia  ;CDT;43864000;84
02925;27-Oct-2024;Sur;  MIGUEL ANGEL  ;Tarjeta Gold;23347000;0
02926;02/09/2023;Centro;SOFIA RAMIREZ;CDT;23422000;38
02927;31/10/2024;Oeste;  miguel angel  ;Tarjeta Gold;33826000;0
02928;12/06/2024;Norte;  Carlos Ruiz  ;Microcredito;22066000;0
02929;15/12/2023;Este;  LUIS TORRES  ;Tarjeta Gold;3406000;0
02930;29/12/2024;Norte;  LUIS TORRES  ;Tarjeta Gold;29104000;0
02931;07/09/2023;Centro;lucia fernandez;Credito Libranza;17815000;0
02932;02/04/2024;Este;  Maria Gomez  ;Credito Libranza;42604000;39
02933;07/12/2023;Sur;Juan Perez;Microcredito;38385000;40
02934;16/08/2023;Oeste;  Diana  Patricia  ;Seguro Vida;4404000;0
02935;05/08/2024;Centro;    MIGUEL ANGEL    ;Credito Libranza;34445000;78
02936;03/05/2023;Oeste;Maria Gomez;Microcredito;44597000;117
02937;17/07/2024;Centro;Carlos Ruiz;Tarjeta Gold;46297000;0
02938;22/06/2023;Sur;PEDRO GIL;CDT;47822000;6
02939;28/10/2023;Sur;MARIA GOMEZ;Microcredito;986000;0
02940;23/01/2024;Oeste;DIANA  PATRICIA;Credito Libranza;41612000;0
02941;25/03/2024;Oeste;LUIS TORRES;Microcredito;31429000;0
02942;13/01/2023;Este;Ana Lopez;CDT;11142000;0
02943;08/02/2024;Oeste;maria gomez;CDT;4652000;0
02944;28/05/2023;Norte;LUIS TORRES;CDT;47033000;9
02945;09/01/2023;Oeste;Pedro Gil;Seguro Vida;40530000;119
02946;05/08/2024;Sur;ANA LOPEZ;Seguro Vida;2056000;111
02947;31/03/2024;Oeste;lucia fernandez;Tarjeta Gold;11516000;0
02948;07/09/2024;Norte;Carlos Ruiz;CDT;36516000;0
02949;10-Feb-2024;Sur;CARLOS RUIZ;Credito Libranza;34334000;51
02950;16/09/2023;Centro;Ana Lopez;Microcredito;38169000;52
02951;05/06/2023;Centro;SOFIA RAMIREZ;Seguro Vida;38311000;45
